YEAR,BY YEAR NO,BY ROUND NO,TEAM NO,TEAM,SEED,ROUND,COLLEGE CITY,COLLEGE STATE,COLLEGE LOCATION,COLLEGE TIME ZONE,COLLEGE TIME ZONE VALUE,DAYLIGHT SAVINGS TIME,COLLEGE LATITUDE,COLLEGE LONGITUDE,GAME CITY,GAME STATE,GAME LOCATION,GAME TIME ZONE,GAME TIME ZONE VALUE,DAYLIGHT SAVINGS TIME,GAME LATITUDE,GAME LONGITUDE,TIME ZONE COMBINATION,DIRECTION,LONGITUDE DIFF,TIME ZONES CROSSED,TIME ZONES CROSSED VALUE,DISTANCE (KM),DISTANCE (MI)
2024,1942,0,1077,Arizona,2,32,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,Salt Lake City,Utah,Salt Lake City Utah,Mountain,4,TRUE,40.7607793,-111.8910474,Mountain Mountain,West,-0.9168705,0,0,949.4388114,589.9539262
2024,1941,0,1040,Nevada,10,32,Reno,Nevada,Reno Nevada ,Pacific,3,TRUE,39.529919,-119.8142691,Salt Lake City,Utah,Salt Lake City Utah,Mountain,4,TRUE,40.7607793,-111.8910474,Pacific Mountain,East,7.9232217,1,1,686.971271,426.8641577
2024,1940,0,1047,Marquette,2,32,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Indianapolis,Indiana,Indianapolis Indiana,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,1.7484056,1,1,391.7848247,243.4438037
2024,1939,0,1061,Florida,7,32,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,Indianapolis,Indiana,Indianapolis Indiana,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,-3.8332418,0,0,1177.901045,731.9137766
2024,1938,0,1047,Marquette,2,32,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Indianapolis,Indiana,Indianapolis Indiana,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,1.7484056,1,1,391.7848247,243.4438037
2024,1937,0,1074,Boise St.,10,32,Boise,Idaho,Boise Idaho ,Mountain,4,TRUE,43.6150186,-116.2023137,Indianapolis,Indiana,Indianapolis Indiana,Eastern,6,TRUE,39.768403,-86.158068,Mountain Eastern,East,30.0442457,2,2,2516.865045,1563.907434
2024,1936,0,1047,Marquette,2,32,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Indianapolis,Indiana,Indianapolis Indiana,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,1.7484056,1,1,391.7848247,243.4438037
2024,1935,0,1069,Colorado,10,32,Boulder,Colorado,Boulder Colorado ,Mountain,4,TRUE,40.0149856,-105.2705456,Indianapolis,Indiana,Indianapolis Indiana,Eastern,6,TRUE,39.768403,-86.158068,Mountain Eastern,East,19.1124776,2,2,1627.683918,1011.395896
2024,1934,0,1024,Tennessee,2,32,Knoxville,Tennessee,Knoxville Tennessee ,Eastern,6,TRUE,35.9606384,-83.9207392,Charlotte,North Carolina,Charlotte North Carolina,Eastern,6,TRUE,35.2270869,-80.8431267,Eastern Eastern,East,3.0776125,0,0,289.9690397,180.1784079
2024,1933,0,1023,Texas,7,32,Austin,Texas,Austin Texas ,Central,5,TRUE,30.267153,-97.7430608,Charlotte,North Carolina,Charlotte North Carolina,Eastern,6,TRUE,35.2270869,-80.8431267,Central Eastern,East,16.8999341,1,1,1671.343822,1038.524903
2024,1932,0,1024,Tennessee,2,32,Knoxville,Tennessee,Knoxville Tennessee ,Eastern,6,TRUE,35.9606384,-83.9207392,Charlotte,North Carolina,Charlotte North Carolina,Eastern,6,TRUE,35.2270869,-80.8431267,Eastern Eastern,East,3.0776125,0,0,289.9690397,180.1784079
2024,1931,0,1017,Virginia,10,32,Charlottesville,Virginia,Charlottesville Virginia ,Eastern,6,TRUE,38.0293059,-78.4766781,Charlotte,North Carolina,Charlotte North Carolina,Eastern,6,TRUE,35.2270869,-80.8431267,Eastern Eastern,West,-2.3664486,0,0,376.3753433,233.8687958
2024,1930,0,1024,Tennessee,2,32,Knoxville,Tennessee,Knoxville Tennessee ,Eastern,6,TRUE,35.9606384,-83.9207392,Charlotte,North Carolina,Charlotte North Carolina,Eastern,6,TRUE,35.2270869,-80.8431267,Eastern Eastern,East,3.0776125,0,0,289.9690397,180.1784079
2024,1929,0,1068,Colorado St.,10,32,Fort Collins,Colorado,Fort Collins Colorado ,Mountain,4,TRUE,40.5852602,-105.084423,Charlotte,North Carolina,Charlotte North Carolina,Eastern,6,TRUE,35.2270869,-80.8431267,Mountain Eastern,East,24.2412963,2,2,2200.744544,1367.479261
2024,1928,0,1054,Illinois,3,32,Champaign,Illinois,Champaign Illinois ,Central,5,TRUE,40.1164204,-88.2433829,Omaha,Nebraska,Omaha Nebraska,Central,5,TRUE,41.2565369,-95.9345034,Central Central,West,-7.6911205,0,0,660.5367795,410.4385262
2024,1927,0,1073,BYU,6,32,Provo,Utah,Provo Utah ,Mountain,4,TRUE,40.2338438,-111.6585337,Omaha,Nebraska,Omaha Nebraska,Central,5,TRUE,41.2565369,-95.9345034,Mountain Central,East,15.7240303,1,1,1327.691298,824.989125
2024,1926,0,1054,Illinois,3,32,Champaign,Illinois,Champaign Illinois ,Central,5,TRUE,40.1164204,-88.2433829,Omaha,Nebraska,Omaha Nebraska,Central,5,TRUE,41.2565369,-95.9345034,Central Central,West,-7.6911205,0,0,660.5367795,410.4385262
2024,1925,0,1062,Duquesne,11,32,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.44062,-79.99589,Omaha,Nebraska,Omaha Nebraska,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,-15.9386134,1,1,1341.811888,833.7632529
2024,1924,0,1075,Baylor,3,32,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,Memphis,Tennessee,Memphis Tennessee,Central,5,TRUE,35.1495343,-90.0489801,Central Central,East,7.0976894,0,0,770.9709485,479.0591374
2024,1923,0,1072,Clemson,6,32,Clemson,South Carolina,Clemson South Carolina ,Eastern,6,TRUE,34.6834382,-82.8373654,Memphis,Tennessee,Memphis Tennessee,Central,5,TRUE,35.1495343,-90.0489801,Eastern Central,West,-7.2116147,1,1,659.4366219,409.75492
2024,1922,0,1075,Baylor,3,32,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,Memphis,Tennessee,Memphis Tennessee,Central,5,TRUE,35.1495343,-90.0489801,Central Central,East,7.0976894,0,0,770.9709485,479.0591374
2024,1921,0,1039,New Mexico,11,32,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Memphis,Tennessee,Memphis Tennessee,Central,5,TRUE,35.1495343,-90.0489801,Mountain Central,East,16.6014419,1,1,1508.246972,937.1812193
2024,1920,0,1050,Kentucky,3,32,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,East,4.50783,0,0,470.9927906,292.6613518
2024,1919,0,1021,Texas Tech,6,32,Lubbock,Texas,Lubbock Texas ,Central,5,TRUE,33.5845617,-101.8456417,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.4406248,-79.9958864,Central Eastern,East,21.8497553,1,1,2077.517525,1290.909541
2024,1918,0,1050,Kentucky,3,32,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,East,4.50783,0,0,470.9927906,292.6613518
2024,1917,0,1037,North Carolina St.,11,32,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,West,-1.3577077,0,0,531.7008182,330.3835713
2024,1916,0,1066,Creighton,3,32,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.4406248,-79.9958864,Central Eastern,East,15.938617,1,1,1341.812105,833.7633875
2024,1915,0,1028,South Carolina,6,32,Columbia,South Carolina,Columbia South Carolina ,Eastern,6,TRUE,34.0007104,-81.0348144,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,East,1.038928,0,0,721.9536803,448.601219
2024,1914,0,1066,Creighton,3,32,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.4406248,-79.9958864,Central Eastern,East,15.938617,1,1,1341.812105,833.7633875
2024,1913,0,1034,Oregon,11,32,Eugene,Oregon,Eugene Oregon ,Pacific,3,TRUE,44.0520691,-123.0867536,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.4406248,-79.9958864,Pacific Eastern,East,43.0908672,3,3,3528.960946,2192.79467
2024,1912,0,1076,Auburn,4,32,Auburn,Alabama,Auburn Alabama ,Central,5,TRUE,32.6098566,-85.4807825,Spokane,Washington,Spokane Washington,Pacific,3,TRUE,47.6587802,-117.4260466,Central Pacific,West,-31.9452641,2,1,3156.187989,1961.164293
2024,1911,0,1029,San Diego St.,5,32,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Spokane,Washington,Spokane Washington,Pacific,3,TRUE,47.6587802,-117.4260466,Pacific Pacific,West,-0.2649628,0,0,1661.740191,1032.557484
2024,1910,0,1078,Alabama,4,32,Tuscaloosa,Alabama,Tuscaloosa Alabama ,Central,5,TRUE,33.2098407,-87.5691735,Spokane,Washington,Spokane Washington,Pacific,3,TRUE,47.6587802,-117.4260466,Central Pacific,West,-29.8568731,2,1,2966.03877,1843.011047
2024,1909,0,1032,Saint Mary's,5,32,Moraga,California,Moraga California ,Pacific,3,TRUE,37.8349263,-122.1296871,Spokane,Washington,Spokane Washington,Pacific,3,TRUE,47.6587802,-117.4260466,Pacific Pacific,East,4.7036405,0,0,1157.345998,719.1414626
2024,1908,0,1063,Duke,4,32,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Brooklyn,New York,Brooklyn New York,Eastern,6,TRUE,40.6781784,-73.9441579,Eastern Eastern,East,4.9544611,0,0,676.5186396,420.3691936
2024,1907,0,1013,Wisconsin,5,32,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Brooklyn,New York,Brooklyn New York,Eastern,6,TRUE,40.6781784,-73.9441579,Central Eastern,East,15.4565922,1,1,1305.124185,810.9665709
2024,1906,0,1051,Kansas,4,32,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,Salt Lake City,Utah,Salt Lake City Utah,Mountain,4,TRUE,40.7607793,-111.8910474,Central Mountain,West,-16.6557973,1,1,1433.150811,890.5186283
2024,1905,0,1059,Gonzaga,5,32,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Salt Lake City,Utah,Salt Lake City Utah,Mountain,4,TRUE,40.7607793,-111.8910474,Pacific Mountain,East,5.5349992,1,1,884.2898193,549.4722193
2024,1904,0,1067,Connecticut,1,16,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,Boston,Massachusetts,Boston Massachusetts,Eastern,6,TRUE,42.361145,-71.057083,Eastern Eastern,East,1.1924401,0,0,116.0183379,72.09045294
2024,1903,0,1076,Auburn,4,16,Auburn,Alabama,Auburn Alabama ,Central,5,TRUE,32.6098566,-85.4807825,Boston,Massachusetts,Boston Massachusetts,Eastern,6,TRUE,42.361145,-71.057083,Central Eastern,East,14.4236995,1,1,1667.737786,1036.284216
2024,1902,0,1067,Connecticut,1,16,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,Boston,Massachusetts,Boston Massachusetts,Eastern,6,TRUE,42.361145,-71.057083,Eastern Eastern,East,1.1924401,0,0,116.0183379,72.09045294
2024,1901,0,1029,San Diego St.,5,16,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Boston,Massachusetts,Boston Massachusetts,Eastern,6,TRUE,42.361145,-71.057083,Pacific Eastern,East,46.1040008,3,3,4150.210722,2578.821384
2024,1900,0,1038,North Carolina,1,16,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Los Angeles,California,Los Angeles California,Pacific,3,TRUE,34.052235,-118.243683,Eastern Pacific,West,-39.1878385,3,-3,3552.27556,2207.2817
2024,1899,0,1078,Alabama,4,16,Tuscaloosa,Alabama,Tuscaloosa Alabama ,Central,5,TRUE,33.2098407,-87.5691735,Los Angeles,California,Los Angeles California,Pacific,3,TRUE,34.052235,-118.243683,Central Pacific,West,-30.6745095,2,-2,2830.834706,1758.999136
2024,1898,0,1038,North Carolina,1,16,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Los Angeles,California,Los Angeles California,Pacific,3,TRUE,34.052235,-118.243683,Eastern Pacific,West,-39.1878385,3,-3,3552.27556,2207.2817
2024,1897,0,1032,Saint Mary's,5,16,Moraga,California,Moraga California ,Pacific,3,TRUE,37.8349263,-122.1296871,Los Angeles,California,Los Angeles California,Pacific,3,TRUE,34.052235,-118.243683,Pacific Pacific,East,3.8860041,0,0,546.9622607,339.8665921
2024,1896,0,1056,Houston,1,16,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,Dallas,Texas,Dallas Texas,Central,5,TRUE,32.779167,-96.808891,Central Central,West,-1.4390882,0,0,362.4514869,225.2169125
2024,1895,0,1063,Duke,4,16,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Dallas,Texas,Dallas Texas,Central,5,TRUE,32.779167,-96.808891,Eastern Central,West,-17.910272,1,-1,1679.3238,1043.483432
2024,1894,0,1056,Houston,1,16,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,Dallas,Texas,Dallas Texas,Central,5,TRUE,32.779167,-96.808891,Central Central,West,-1.4390882,0,0,362.4514869,225.2169125
2024,1893,0,1013,Wisconsin,5,16,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Dallas,Texas,Dallas Texas,Central,5,TRUE,32.779167,-96.808891,Central Central,West,-7.4081409,0,0,1314.810993,816.9856742
2024,1892,0,1033,Purdue,1,16,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Detroit,Michigan,Detroit Michigan,Eastern,6,TRUE,42.331429,-83.045753,Eastern Eastern,East,3.8623125,0,0,385.6118203,239.6080765
2024,1891,0,1051,Kansas,4,16,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,Detroit,Michigan,Detroit Michigan,Eastern,6,TRUE,42.331429,-83.045753,Central Eastern,East,12.1894971,1,1,1092.86846,679.0769777
2024,1890,0,1033,Purdue,1,16,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Detroit,Michigan,Detroit Michigan,Eastern,6,TRUE,42.331429,-83.045753,Eastern Eastern,East,3.8623125,0,0,385.6118203,239.6080765
2024,1889,0,1059,Gonzaga,5,16,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Detroit,Michigan,Detroit Michigan,Eastern,6,TRUE,42.331429,-83.045753,Pacific Eastern,East,34.3802936,3,3,2743.638378,1704.81785
2023,1888,1888,1011,Alabama,1,16,Tuscaloosa,Alabama,Tuscaloosa Alabama ,Central,5,TRUE,33.2098407,-87.5691735,Birmingham,Alabama,Birmingham Alabama ,Central,5,TRUE,33.5185892,-86.8103567,Central Central,East,0.7588168,0,0,78.38804041,48.70807013
2023,1887,1887,955,Texas A&M Corpus Chris,16,64,Corpus Christi,Texas,Corpus Christi Texas,Central,5,TRUE,27.800583,-97.396378,Birmingham,Alabama,Birmingham Alabama ,Central,5,TRUE,33.5185892,-86.8103567,Central Central,East,10.5860213,0,0,1194.586301,742.281514
2023,1886,1886,979,Maryland,8,32,College Park,Maryland,College Park Maryland ,Eastern,6,TRUE,38.9896967,-76.93776,Birmingham,Alabama,Birmingham Alabama ,Central,5,TRUE,33.5185892,-86.8103567,Eastern Central,West,-9.8725967,1,-1,1073.097321,666.791762
2023,1885,1885,945,West Virginia,9,64,Morgantown,West Virginia,Morgantown West Virginia ,Eastern,6,TRUE,39.629526,-79.9558968,Birmingham,Alabama,Birmingham Alabama ,Central,5,TRUE,33.5185892,-86.8103567,Eastern Central,West,-6.8544599,1,-1,913.941441,567.8968829
2023,1884,1884,961,San Diego St.,5,2,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Pacific Eastern,East,35.7821569,3,3,3438.850424,2136.802588
2023,1883,1883,1003,College of Charleston,12,64,Charleston,South Carolina,Charleston South Carolina ,Eastern,6,TRUE,32.7764749,-79.9310512,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,West,-1.4478757,0,0,491.164553,305.1955039
2023,1882,1882,946,Virginia,4,64,Charlottesville,Virginia,Charlottesville Virginia ,Eastern,6,TRUE,38.0293059,-78.4766781,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,West,-2.9022488,0,0,1089.100067,676.7354071
2023,1881,1881,996,Furman,13,32,Greenville,South Carolina,Greenville South Carolina,Eastern,6,TRUE,34.852619,-82.394012,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,1.0150851,0,0,708.6339939,440.3247496
2023,1880,1880,1001,Creighton,6,8,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Denver,Colorado,Denver Colorado ,Mountain,4,TRUE,39.7392358,-104.990251,Central Mountain,West,-9.0557476,1,-1,783.6856367,486.9596784
2023,1879,1879,971,North Carolina St.,11,64,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Denver,Colorado,Denver Colorado ,Mountain,4,TRUE,39.7392358,-104.990251,Eastern Mountain,West,-26.3520723,2,-2,2349.177603,1459.711288
2023,1878,1878,1006,Baylor,3,32,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,Denver,Colorado,Denver Colorado ,Mountain,4,TRUE,39.7392358,-104.990251,Central Mountain,West,-7.8435815,1,-1,1152.924051,716.3937923
2023,1877,1877,953,UC Santa Barbara,14,64,Santa Barbara,California,Santa Barbara California ,Pacific,3,TRUE,34.4208305,-119.6981901,Denver,Colorado,Denver Colorado ,Mountain,4,TRUE,39.7392358,-104.990251,Pacific Mountain,East,14.7079391,1,1,1430.165372,888.6635625
2023,1876,1876,974,Missouri,7,32,Columbia,Missouri,Columbia Missouri ,Central,5,TRUE,38.9517053,-92.3340724,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Central Pacific,West,-29.1603272,2,-2,2517.639048,1564.388377
2023,1875,1875,949,Utah St.,10,64,Logan,Utah,Logan Utah ,Mountain,4,TRUE,41.7369803,-111.8338359,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Mountain Pacific,West,-9.6605637,1,-1,892.1282187,554.3427749
2023,1874,1874,1010,Arizona,2,64,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Mountain Pacific,West,-10.5202227,0,0,1183.504607,735.3956685
2023,1873,1873,965,Princeton,15,16,Princeton,New Jersey,Princeton New Jersey ,Eastern,6,TRUE,40.3572976,-74.6672226,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Eastern Pacific,West,-46.827177,3,-3,3977.089501,2471.248845
2023,1872,1872,963,Purdue,1,64,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,East,3.9092713,0,0,336.0140076,208.7894245
2023,1871,1871,998,Fairleigh Dickinson,16,32,Teaneck,New Jersey,Teaneck New Jersey ,Eastern,6,TRUE,40.8932469,-74.0116536,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,West,-8.9871406,0,0,767.3918232,476.8351721
2023,1870,1870,978,Memphis,8,64,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Central Eastern,East,7.0501859,1,1,819.5654987,509.254391
2023,1869,1869,997,Florida Atlantic,9,4,Boca Raton,Florida,Boca Raton Florida,Eastern,6,TRUE,26.376032,-80.12236,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,West,-2.8764342,0,0,1533.887935,953.1137747
2023,1868,1868,999,Duke,5,32,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,West,-2.4803079,0,0,861.1069363,535.0670436
2023,1867,1867,968,Oral Roberts,12,64,Tulsa,Oklahoma,Tulsa Oklahoma ,Central,5,TRUE,36.1539816,-95.992775,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Central Eastern,East,14.6138481,1,1,1610.191662,1000.526713
2023,1866,1866,958,Tennessee,4,16,Knoxville,Tennessee,Knoxville Tennessee ,Eastern,6,TRUE,35.9606384,-83.9207392,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,2.5418123,0,0,859.1313572,533.8394757
2023,1865,1865,981,Louisiana Lafayette,13,64,Lafayette,Louisiana,Lafayette Louisiana ,Central,5,TRUE,30.2240897,-92.0198427,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Central Eastern,East,10.6409158,1,1,1047.500406,650.8865764
2023,1864,1864,982,Kentucky,6,32,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,East,4.711741,0,0,471.8249042,293.1784032
2023,1863,1863,964,Providence,11,64,Providence,Rhode Island,Providence Rhode Island ,Eastern,6,TRUE,41.8239891,-71.4128343,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,-8.3791411,0,0,965.5927532,599.9915203
2023,1862,1862,985,Kansas St.,3,8,Manhattan,Kansas,Manhattan Kansas ,Central,5,TRUE,39.1836082,-96.5716694,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Central Eastern,East,16.779694,1,1,1515.238357,941.5254646
2023,1861,1861,973,Montana St.,14,64,Bozeman,Montana,Bozeman Montana ,Mountain,4,TRUE,45.6814733,-111.0319925,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Mountain Eastern,East,31.2400171,2,2,2813.109794,1747.985386
2023,1860,1860,976,Michigan St.,7,16,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,East,1.4850712,0,0,332.6030395,206.6699472
2023,1859,1859,950,USC,10,64,Los Angeles,California,Los Angeles California ,Pacific,3,TRUE,34.0522342,-118.2436849,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Pacific Eastern,East,35.2448907,3,3,3176.248185,1973.629122
2023,1858,1858,980,Marquette,2,32,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Central Eastern,East,4.9076794,1,1,532.9027231,331.1304004
2023,1857,1857,947,Vermont,15,64,Burlington,Vermont,Burlington Vermont ,Eastern,6,TRUE,44.4758825,-73.212072,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,West,-9.7867222,0,0,948.5052146,589.373816
2023,1856,1856,993,Houston,1,16,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,Birmingham,Alabama,Birmingham Alabama ,Central,5,TRUE,33.5185892,-86.8103567,Central Central,East,8.5594461,0,0,911.2508311,566.2250153
